,is_in journal,is_in journal,is_in journal,is_in journal,is_top_red,is_top_red,is_top_red,is_top_red,is_top_white,is_top_white,is_top_white,is_top_white
,Precision@10,NDCG@10,MRR,Context@5,Precision@10,NDCG@10,MRR,Context@5,Precision@10,NDCG@10,MRR,Context@5
naive,0.12,0.16087162050336254,0.5,1.0,0.08,0.15406423640865613,0.6666666666666667,0.8,0.02,0.018957672873910154,0.05,0.2
hybrid,0.13999999999999999,0.23738170273278883,0.8,1.0,0.08,0.15982754855355902,0.7,0.8,0.06000000000000001,0.06104697678794023,0.17333333333333334,0.6
HyDE,0.14,0.17017802982457786,0.5166666666666666,0.8,0.1,0.07343249424005685,0.12666666666666665,0.2,0.08,0.12088062378049769,0.45,0.6
fusion,0.18,0.22053482997460638,0.5166666666666667,1.0,0.06000000000000001,0.1320550597788481,0.6,0.6,0.0,0.0,0.0,0.0
