,is_in journal,is_in journal,is_in journal,is_in journal,is_top_red,is_top_red,is_top_red,is_top_red,is_top_white,is_top_white,is_top_white,is_top_white
,Precision@10,NDCG@10,MRR,Context@5,Precision@10,NDCG@10,MRR,Context@5,Precision@10,NDCG@10,MRR,Context@5
naive,0.04,0.055544977549421816,0.2,0.4,0.04,0.07179084203432694,0.2,0.2,0.0,0.0,0.0,0.0
hybrid,0.08,0.10584808909097534,0.27999999999999997,0.6,0.06000000000000001,0.06681028893284312,0.13999999999999999,0.4,0.06000000000000001,0.07179084203432694,0.16666666666666666,0.4
HyDE,0.1,0.13296938172381037,0.4222222222222222,0.4,0.04,0.02893049848661287,0.03333333333333333,0.0,0.1,0.14275416047309936,0.4666666666666666,0.6
fusion,0.04,0.055544977549421816,0.2,0.4,0.02,0.04401835325961603,0.2,0.2,0.0,0.0,0.0,0.0
